res_id,page,name,review page,review,rating,id,comment,helpful,arriving time,review time
29,1, Origin Grill,28.0,overpriced stark impersonal layout we waited 40 minutes main course mine unacceptably fatty they knocked bill my wife ordered pricey large fillet reason butterflied burned outside middle medium requested must spent 5 minutes cooking it manager pleasant apologetic use really it s steak it s hard,2,williamh96375,5,1,Sep-18,26-Sep-18
29,1, Origin Grill,28.0,celebrated birthday 4 course executive lunch wine pairing food great improved presentation taste looking wow factor like appetizer soup the main course wagyu flank steak delicious we happy service provided especially pei san helped us choose sweet light wine she also surprised birthday cake name indicated thank 5 star service,5,SuperDLS,38,35,Sep-18,23-Sep-18
29,1, Origin Grill,28.0,fist service amazing every member waitstaff courteous attentive the selection top end beef amazing side dishes great amazing selection top shelf spirits i suggested steak waiter when arrived i found subpar price reputation particular cut when i mentioned waiter apologies said would send back another steak made me he replaced cut one i ordered it fast come slowing dinner the replacement perfect everything i could expected and even charge difference cuts top notch service willingness make customer happy keeps returning,5,William B,8,15,Sep-18,18-Sep-18
29,1, Origin Grill,28.0,was evening celebrate partner s birthday i so glad i chose origin grill dinner destination special day considering restaurant fairly new understand staff restaurant opened dec 2017 dinner experience really exceeded expectations the dinner ambience perfect high ceilings sleek restaurant decor dim lights romantic lovely setting dine spend quality time loved ones the restaurant seating quite limited ensure make reservations advance we ordered seafood chowder grilled octopus appetizers the chowder packed variety bite sized seafood ingredients grilled octopus must order the octopus grilled perfection strong smoky flavor extremely tender paired well tomato jam eggplant purée it thick piece octopus fresh value for mains origin beef tasting platter 2 share out of this world my partner likes meat medium rare i like mine medium restaurant thoughtful meat cooked accordingly way like done separated 2 plates us the usual form would come 1 platter for steak meat lovers platter get you get try 4 different cuts meats loved every single cut the meats tender flavorful unique own personal favorite would snow aged full blood wagyu striploin there s reason heavy price tag particular cut alone the platter came along complimentary sauces meats good already the tomatoes came platter juiciest sweetest i ve ever tasted entire life sweet jesus lastly chocolate fudge cake dessert birthday boy cake moist definitely great hit chocolate lovers thank origin grill lovely complimentary dessert couldn t think better way end fantastic meal a big shoutout ms sharmeda taking great care us table i hope i spelt name correctly rest crew top notch attentive service you appreciated we cannot wait come back try rest menu thank amazing dinner origin grill,5,foodielyd,14,1,Sep-18,17-Sep-18
29,1, Origin Grill,28.0,went son dinner wonderful evening we wanted good steak extensive menu covered lot grill seafood well they interesting wine list also good bordeaux glass unusual my son sous vide octopus matched well paprika delivering nice mediterranean flavour superb starter we shared beef tasting platter two it nice 4 types beef cooked liking placed side side sample all 4 steaks delivered unique taste texture our minor gripe beef gone bit cold time sample snow aged wagyu perhaps would better serve 2 time but might make less instagram worthy the service throughout friendly we certainly back sample new menu soon,5,Busygowhere,70,36,Sep-18,15-Sep-18
29,1, Origin Grill,29.0,i walked 2 small children booking rainy day the restaurant busy greeted warmly seated straight away the staff couldn t friendly attentive the menu caters adults kids food came quickly cooked perfection kids portions perfect served child friendly plates followed ice cream my mushroom soup prawn risotto hands best i ve ever eaten head chef heidi came spoke guests including us treat kids it absolutely perfect afternoon i cannot recommend highly enough,5,nicolecombes74,1,1,Sep-18,8-Sep-18
29,1, Origin Grill,29.0,restaurant serves good value good quality food great presentation probably reason every table packed i went only thing may enough staff cope diners every table full also isn t sort restaurant patronise lunchtime eat rush dash door litmus test whether i would return yes,4,lizquek,101,102,Sep-18,3-Sep-18
29,1, Origin Grill,29.0,went family dinner celebrate mother s birthday found place posh fancy felt difference terms service too staff really attentive helpful ordered set meal 2 ala carte steak dishes extremely tasty the striploin steak rangers valley pure black angus i d recommend head there all enjoyable meal,5,Boohmegodsh,4,1,Jun-18,31-Aug-18
29,1, Origin Grill,29.0,we booked place reading many great reviews definitely line guests the place cozy food amazing the staff nice helpful the best all kids meal choice really healthy fish chips it comes price children also deserve nice quality ingredients would definitely recommend place,5,NancithanT,106,31,Aug-18,29-Aug-18
29,1, Origin Grill,29.0,ordered angus steak set lunch menu medium rare done perfection family members ordered medium well also happy satisfied coupled attentive friendly service impressive first visit we definitely back,5,MariaS21979,12,7,Aug-18,28-Aug-18
29,1, Origin Grill,29.0,had drinks bar next restaurant dinner tuesday night bar pleasantly quiet pre dinner drinks dinner 730pm the staffs attentive food good not many guests perfect gals nite it s noisy could good conversation guests stroll off we love ambient company good food service i don t take beef gal friends said beef good cooked request will back try dishes,5,Anniejeweltan,155,46,Aug-18,28-Aug-18
29,1, Origin Grill,30.0,i come back again this place amazing with fresh food nice decoration staff friendly i really enjoy meal here thanks everything,5,994tommyl,15,4,Aug-18,28-Aug-18
29,1, Origin Grill,30.0,cozy place taste great beef steaks variety japan wagyu us beef australian beef on in shangri la hotel forty years history origin bar located parts facilities renovated last year must try restaurant shangri la hotel,5,Yasuto W,23,8,Aug-18,27-Aug-18
29,1, Origin Grill,30.0,visited origin grill weekday set lunch steal quality food enjoyed service excellent special shout out dylan knowledgeable advice wine pairing attentive service will back check bar,4,linusljd,2,2,Aug-18,24-Aug-18
29,1, Origin Grill,30.0,overall pleasant experience waiting crew warm friendly we ordered 208 steak platter 2 4 kinds steak slightly dry hard medium done we also ordered a4 wagyu steak separately scallop dish the price also high view would i go back again probably given price slightly dry steaks had,4,weez911,116,38,Aug-18,23-Aug-18
29,1, Origin Grill,30.0,we decided spend last evening singapore dining origin grill glad did the food atmosphere attention detail everything perfection special thanks britt shanon jack pastry chefs marcus jessie hope i spelt names correctly it 20th wedding anniversary trip end meal presented us large piece red velvet cake outstanding top large glass port each we definitely visit lovely restaurant next time singapore if time eat one place whilst singapore make sure chose origin grill won t disappointed,5,Amanda C,69,24,Aug-18,19-Aug-18
29,1, Origin Grill,31.0,i requested hotel arrange special table boyfriends birthday they answered immediatly confirmed reserve table corner little privacy make table look pretty when arrived gave us best table whole restaurant looked perfect they put rose petals table even wrote card wish best birthday in addition heartful welcome agius beef recommended the best one i ever had thanks origin grill restaurant i able make boyfriends birthday special one he actually speechless saw things restaurant us and usually never runs words i would recommend restaurant everybody looking outstanding good food great waiters great atmosphere,5,simiaroundtheworld,19,3,Jul-18,14-Aug-18
29,1, Origin Grill,31.0,we visited origin grill lunch wife s bday before i even start food must mention passionately server rishaban took us menu explained history food patiently moving onto food i ordered wagyu tenderloin rishaban carefully noted preferences tenderloin usually served rare medium rare best i don t like stake raw hard chew however anything beyond medium rare makes dry also so rishaban recommended make medium butter soiled juiciness remains the recommendation worked well one best tenderloins i picture attached served pepper corn bearnaise sauce though justice tenderloin texture my wife opted executive set menu grilled prawn avocado salad followed char grilled daily fish loved we ended red velvet chocolate fudge slices awesome also overall great experience though steaks expensive totally worth,5,anuj_nangia,97,32,Aug-18,13-Aug-18
29,1, Origin Grill,31.0,pros 1 we really love la carte brunch one best singapore 2 menu options varied ranging traditional eggs pastries steaks desserts 3 pastries fresh from mains highly recommend wagyu cod cake 4 the space management staff service outstanding 5 the restaurant look like normal standard hotel restaurant design different main hotel 6 good choice music playlist cons 1 we think price slightly usd 10 usd 20 higher supposed important note restaurant inside shangri la enter hotel first,5,TrippySupervisor,99,108,Aug-18,9-Aug-18
29,1, Origin Grill,31.0,i chose origin grill hubby s birthday celebration 7 august amazing restaurant wonderful food wine even better service especially dylan took care us throughout dinner wonder orgin grill ranked no 1 tripadvisor we look forward coming back soon,5,Maddychang,156,95,Aug-18,8-Aug-18
29,1, Origin Grill,31.0,everything good service food ambience there local staff serving well foreign staff well trained attentive we special requests well taken fulfilled nothing troublesome wait staff unlike restaurants i like food steak cooked perfection seafood grilled perfection will always first choice comes grill steaks,5,Sandeeka W,19,20,Apr-18,6-Aug-18
29,1, Origin Grill,31.0,date visit 3 august 2018 i tend avoid ordering steak eating singapore even highly rated places specializing steak tend disappoint texture not origins the cut waitress recommended excellent portion size definitely adequate asian appetite what prompted write review really service rendered pei san waitress tending section night always attentive friendly despite busy night restaurant,5,santamoo,3,11,Aug-18,6-Aug-18
29,1, Origin Grill,31.0,we visited restaurant whilst staying shangri la honeymoon whilst presidential trip time meaning restaurant overrun secret service staff waiters amazing took time took explain everything we ordered sharing steak 4 different types never tasted anything like it it simply best steak ever tasted made delightful knowing history behind cuts we would recommend restaurant without doubt yes expensive worth amazing experience,5,Happiness740729,4,5,Jun-18,5-Aug-18
29,1, Origin Grill,32.0,had dinner wife last night origin grill started steak tartare best selling charred octopus both good dishes pretty obvious octopus best seller for mains wife miso black cod good highlight day shiro kin full blood wagyu i had one best steaks i ve ever had the ribeye truly die for lovely marbling perfectly cooked only 3 restaurants whole world prime cut origin grill shangri la singapore 2 restaurants belong salt bae divine worth every penny add friendly efficient service winner,5,JoshuaNavin,14,6,Jul-18,1-Aug-18
29,1, Origin Grill,32.0,some foodie friends recommended pay place visit recent stop singapore disappointed chef flanagan came table heard kids huge cooking fans she recommend dishes us including signature dish tuna sashimi mention amazing meat tasting plate the kids throughly enjoyed korean ribs melted mouth all sides lived expectation oysters the presentation service impeccable sommelier certainly knew stuff came pairing wine food the icing cake kids got tour kitchen thanks team really made last night away 5 week trip memorable keep great work,5,Hottiepottie,6,4,Jul-18,30-Jul-18
29,1, Origin Grill,32.0,celebrated husband s birthday today origin grill ordered seafood beef platter raw tuna half dozen oysters the meal fantastic service team equally fantastic though price steep worth price,5,geraldineh424,20,2,Jul-18,29-Jul-18
29,1, Origin Grill,32.0,we made reservation dinner requested quiet corner since meant birthday celebration apparently table among rest kind disappointed since kind noisy the service level acceptable we ordered seafood platter two i would say average normal bbq taste the wagyu ribeye steak beef tartare good desserts great especially slice cake birthday girl real yummy we go back again seafood steak desserts,4,Anna_Marie_Gan,76,10,Jul-18,29-Jul-18
29,1, Origin Grill,32.0,before i start would like point first review i ve left trip advisor i m new i feel it s deserved i finished meal girlfriend origin it s one best i ve singapore the service probably best i ve experienced this goes waiter management also sommelier picked perfect wine us limited information us like steak brilliant quality even better value singapore prices taken consideration recommend getting tasting platter our favs rib eye snow wagyu mushroom sauce deserves mention too the black cod fantastic components came matched perfectly scallop octopus starters cooked perfection different asian twist them the desserts superb honesty unnecessary given much eaten before couldn t leave stone unturned great starters mains jan the bad reviewer posted last almost put us coming here she ignored this first review i ve ever written tripadvisor it s necessary brilliant new restaurant also currently sitting cool bar next door band brilliant whiskey selection vast enjoy,5,Jonny H,1,2,Jul-18,28-Jul-18
29,1, Origin Grill,32.0,after eaten good a la carte meals staying rasa shangri la excellent filet mignon husband wanted treat family exceptional meal last night singapore we chose origin grill rated number one 10 139 singapore we bypassed starters appetisers read reviews meal portions generous whilst sons enjoyed quality beef portions far generous you see photo image frying pan serving platter mushrooms steak my husband started trying lobster first part inadequately cooked this put rest meal declares eaten much better fish far less celubrious establishments i enjoyed scallop most fish day simply grilled nice although i would liked told type fish was although sold platter i still wouldn t expected served varied subtle flavours ontop other we left somewhat disappointed around hour even bothering drinks deserts relieved nearly 620 sgd we great expectations viewing menu online beforehand sadly it s somewhere shall return to,2,jan78910,6,2,Jul-18,23-Jul-18
29,1, Origin Grill,32.0,i went last week one friend we ordered octopus grill really really good then main ordered cod fish beef short rib i really love cod fish the beef tender fresh overall really really nice place dinner long day work if looking nice place really good food end evening day place dissapoint you everything good food service ambience will definitely recommend friends can t wait back again,5,buncisr,74,34,Jul-18,22-Jul-18
29,1, Origin Grill,32.0,food fact bad service professional 1 soup arrived serving counter outside staff realised bread hasn t came yet so put soup back kitchen staff took bread kitchen after several minutes staff took soup the soup ends coming back fourth kitchen 2 side dish didn t come together main course after almost finished mains staff came table said side dish order missed from experience shangri la asia give professional service great dining experience customers i say i never visit origin grill,2,misia888,1,1,Jul-18,18-Jul-18
29,1, Origin Grill,33.0,i visited venue clients thursday night the place beautifully presented service impeccable you drink wait table relax front bar the menu really fantastic pricey as steak places singapore various sharing options makes fantastic group venue whether families business,5,Tom T,232,57,Jun-18,18-Jul-18
29,1, Origin Grill,33.0,we group four origin beef tasting platter fortunatelly take starters portion huge this probably best beef i ever had it meat lover s dream come true worth every single dollar wines always singapore better asia expensive service attentive friendly,5,miosto,249,170,Mar-18,17-Jul-18
29,1, Origin Grill,33.0,we always hesitant trying new places case absolutely cause concern replacing nadaman many years achievement origin hands down no contest amazing wage tenderloin perfectly cooked served impeccable staff service accompanying wines salads fries course all outstanding no hesitation coming back often,5,selwyna_13,536,139,Jul-18,12-Jul-18
29,1, Origin Grill,33.0,as 3 birthdays recent engagement celebrate made reservation dinner from moment arrived till left 3 hours later tummies pampered extraordinary quality food ordered the appetisers chicken liver pâté scallops salad tartare beginning delicious journey the mains tenderloin striploin whole red snapper fillet ed good words the desserts one die for we couldn t choose 2 3 choices lemon tart pavlova creme brûlée finally made choice surprise big received 3 1 complimentary that awesome unexpected gesture shows class establishment on top received 2 extra complimentary desserts one birthdays one engagement we pleasantly surprised touched wonderful gestures all staff without exception helpful courteous always present needed without overbearing thank origin grill memorable dinner we sincerely hope visit again,5,SwanHGo,92,37,Jul-18,7-Jul-18
29,1, Origin Grill,33.0,to honest restaurant name popped top tripadvisor blue i thought must sponsored i still liked try different place i went dinner frnd we started octopus charred with smoked paprika salad goat cheese charred red peppers and pistachios aside shared beef tasting platter serves 4 different cuts beef mainly wagyu what surprised freshness ingredients we enjoyed every single dish ordered if sure cut you d like go with i recommend try beef tasting platter very generous quantity not sure abt big male p try different cuts one go my favorite snow aged full blood wagyu striploin literally melting mouth i def go snow aged cut i visit next time and thank super friendly staff i sorry i didnt ask name asian looking male staff charge table you made dinner even special all staffs kind professional well if miss a good steak visit origin grill you won t regret oh tip join membership no extra fee could get 15 spot so even better,5,serinak2014,42,15,Jun-18,6-Jul-18
29,1, Origin Grill,34.0,wonderful wonderful service had great time enjoying steak here steak good i asked medium rare came nice tender juicy black pepper sauce marvellous worth worth it thumbs,5,RobertJ4613,2,1,Jun-18,24-Jun-18
29,1, Origin Grill,35.0,had dinner reservation origin last week i could remember details surrounding it it perfect dinner date soothing ambience friendly service crew sat us tables patient orders i make mind choice steak i asked crew member chef s recommendation a moment later i surprised see chef kuan loong coming table personally guided us menu items made personal recommendations i got pure black angus striploin perfect medium rare steak i ve had my partner enjoyed miso cod starters well another mention service crew member dylan well politeness wine recommendations ensured dinner complete many thanks chef kl dylan rest service crew providing unforgettable dinner experience origin i would hesitate come back recommend others dine here keep up,5,ReaganC_23,18,8,Jun-18,20-Jun-18
29,1, Origin Grill,35.0,we dined 3 times stay singapore last week it good kept coming back we never reservation walked staff accommodating welcoming us beef platter sea food platter die for i words dessert it soooo amazing order brioche donut coffee cream ice cream i feel bad i didnt get managers name visits made us feel welcome highly recommend this,5,flyingadobo,20,7,Jun-18,19-Jun-18
29,1, Origin Grill,35.0,had lunch yesterday husband s 50th birthday outstanding the portions substantial well presented the pork chop wonderful charred flavour charcutterie sauce delicious we also asked pumpkin risotto menu before manager paolo kind accommodate us there much food takeaway two desserts could finish them the decor setting restaurant beautiful i highly recommend it the attached bar looks good too though i yet try it very stylish,5,ariab,14,16,Jun-18,19-Jun-18
29,1, Origin Grill,35.0,when wit girlfriend dinner adery took care well recommend snow age wagyu nice dishes hope visit food n service adery,5,James6787,7,1,Jun-18,18-Jun-18
29,1, Origin Grill,35.0,my family set menu lunch origins bar grill saturday enjoyed excellent meal heidi chef prepares food flair time come never disappointed we especially enjoy salmon preparation mean preparations equally excellent,5,SivaSG50,8,2,Jun-18,17-Jun-18
29,1, Origin Grill,35.0,we lunch saturday family father s day the restaurant great selections wagyu taste fantastic we beef tasting 2 people sooooo good fresh oysters scallops raw tuna kid s meal came really quick good i restaurants adults almost done meals kid s meal arrive origin probably could added apple orange juice kids meals they fresh pink guava grapefruit staff soooo friendly nice like though know long time they professionals treat like regulars even though first time there we love place staff course food sure back again thanks guys wonderful lunch experience,5,SuperstarDaDa,13,5,Jun-18,16-Jun-18
29,1, Origin Grill,35.0,we enjoyed long saturday family lunch here the executive set excellent intro menu and value la carte also available beautiful room light service meticulously crafted courses a real gem leafy corner central singapore highly recommended,5,Alfbo,46,20,Jun-18,16-Jun-18
29,1, Origin Grill,35.0,i sure expect despite great reviews however partner i came last night singapore we ordered australian lamb rack disappointed i apprehensive lamb fatty i sure it d worth price however i wrong every regard it cooked perfectly things i normally enjoy eating tasted absolutely incredible every last detail thought flavours brilliant the service personal i blown away chef came speak us earth aussie knows exactly doing the restaurant gorgeous romantic setting also caters larger groups people would love return one day,5,Lauren D,6,1,Jun-18,15-Jun-18
29,1, Origin Grill,35.0,rather new restaurant service excellent the mayura wagyu tenderising delicious one best steak i ever had the delicious excellent too if love steak don t missed this,5,Justonecath,49,17,Jun-18,14-Jun-18
29,1, Origin Grill,36.0,serve great steak lots varieties choose from wagyu australian aged beef japanese beef great selection non beef like seafood lamb rack ordered grilled octopus grilled asparagus burrata cheese oyster day beef sampling 2 lamb rack awesome food perfect grilled attentive waitress look paolo get best recommendations wine selection great unique selection wine chose syrian wine turns good there lots whisky choice make wish end night high highly recommended good business personal a big private room special event need too high ceiling i love it,5,agoh69,724,112,Jun-18,7-Jun-18
29,1, Origin Grill,36.0,one best steaks town great thing although wife eat beef problem they good seafood menu first class right they wonderful wine list good whisky spirits bar but best quality service unpretentious receptionist junior staff jermaine assistant manager shoban it exactly expect shangrila serene welcoming knowledgeable they know dishes wines specials remember like like restaurants shangri la find one warm discreet professional we thank shoban recommending dishes wines making us feel home,5,Oggs2014,9,6,Jun-18,2-Jun-18
29,1, Origin Grill,36.0,the service excellent enjoyed scallops appetiser wagyu tenderloin very good size beef the creme brûlée good would preferred old fashioned version this popcorn top well something greenish coffee good too nice mirror ceiling room,5,Simonfss,155,38,May-18,29-May-18
29,1, Origin Grill,37.0,had great dining experience lunch origin executive lunch set value money either 3 4 course they accommodating family friendly brought infant along special mention staff especially pei san friendly attentive without intrusive highly recommended would definitely visit again,5,xhrstphr,41,28,May-18,28-May-18
29,1, Origin Grill,37.0,i special occasion dinner giving treat someone huge encouragement career of course i needed food ambiance service price point right and origin grill delivered this restaurant takes location former japanese restaurant shangri la hotel would known it refurbished beautifully elegant decor soft lighting just walking seated enough put good mood pei san server ever cheerful humorous helpful she explained menu shared personal recommendations checked us thoughtful junctures throughout meal we raw tuna appetizer soup day meat platter 2 we also chose extensive selection wine found lovely pairing all food well prepared beautifully presented artistically wonder eating aesthetically pleasingly the meat platter highlight advised eat least fatty cut meat first work way marbling this definitely ensured meal got better better i chose one tea cakes share dessert right light sweet let taste buds know arrived delicious end meal it cost nearly 400 us i swinging casual dinner however good choice occasion meal,5,DezLow,56,47,Apr-18,28-May-18
29,1, Origin Grill,37.0,fifth visit origin always look forward dinner whether friends pei san remembered us appreciate exceptional service staff members worked well together make visit welcoming enjoyable experience complimentary sourdough bread fresh made chunky seafood chowder started great dinner beef sirloin well charred tender juicy wine sauce salad light crunchy refreshing chocolate dessert rich sweet nice tea pei san brought us slice velvet nutella better us next visit thank great service great foods great place,5,chiuac,8,2,May-18,28-May-18
29,1, Origin Grill,37.0,we great dining experience origin great service even better food would highly recommend wagyu tasting platter different textures beef played brilliantly great accompaniments brioche donut dessert kudos staff fantastic evening,5,YeoX3,6,2,May-18,27-May-18
29,1, Origin Grill,37.0,semi buffet sundays brunch unlimited appetiser servings one main course choice dessert buffet unlimited non alcoholic drinks tea coffee the appetisers great esp pulled pork doughnuts savoury pastry prosciutto the mains decent cod cake striploin wagyu steak i wouldn t recommend soul bowl since largely raw vegetables brown rice served cold the dessert buffet sufficient choices excellent quality i would recommend ganache white choc blueberry wonderful ambience mainly restaurant quite empty this possibly due uncompetitive steep pricing the service great would better upfront drinks menu,4,nsl115,1005,335,May-18,27-May-18
29,1, Origin Grill,37.0,the food amazing literally mouth watering dylan server made visit memorable one attentive service friendly smiles we come back again,5,KylaD89,1,1,May-18,25-May-18
29,1, Origin Grill,37.0,i ve origin grill twice last week times thoroughly enjoyed food amazing service their 3 course executive lunch set 34 really good deal the menu changes every week tuesday accommodating dietary restrictions the flank steak juicy tender cooked perfectly most us got one disappointed the porcini risotto truffle oil snapper also good desserts beautifully displayed enter restaurant the chocolate red velvet chocolate hazelnut cakes favorites i also enjoyed signature cranberry tea cake fruit tart both visits staff amazing dylan pei san shoban commended excellent service really going beyond make sure well taken care meal thank chef heidi making special vegetarian dish friend said amazing and thank nita helping us vegetarian options we asked better meal definitely back again,5,JuliaC1826,4,1,May-18,21-May-18
29,1, Origin Grill,38.0,i chef flanagan s tasting menu showcased mayura full blood wagyu australia a delicious cut beef perfectly prepared the assistant restaurant manager shoban vjayakumaran extremely welcoming took time explain course i really appreciated dedicated foodie highly recommend restaurant nice night out,5,WuKong27,18,14,May-18,11-May-18
29,1, Origin Grill,38.0,we tried signature menu wine pairing absolutely delicious as ordered bottles champagne start with sommelier paired tokay octopus started brought full flavour the wagyu beef delight paired malbec moscato d asti brought best dessert mango pavlov not mention friendly service pei san a sublime meal family totally recommended,5,1ValRo,21,4,May-18,10-May-18
29,1, Origin Grill,38.0,great food excellent service tried octopus scallop cod fish delicious thanks jermaine well serving us grade a service we enjoyed stay,5,Shanice Y,2,2,May-18,7-May-18
29,1, Origin Grill,38.0,over singapore honeymoon getaway lucky enough dinner beautiful restaurant spending time friends bar beforehand gave us opportunity taste specular cocktails bar menu also we fortunate meet chef heidi flanagan husband swapped tips make amazing tuna cracker dish chef too i beautiful fish dish simple elegant clean hubby chose wagu steak moist full flavour cooked perfection chef flanagan offered husband opportunity see aging meat cool room watch stunning coal fired grill oven work magic steaks immensely enjoyed meeting team also we can t wait visit,5,LauraB5373,8,3,Apr-18,6-May-18
29,1, Origin Grill,38.0,if u want b blinded lights sofas wrong way round gd otherwise creme brulee pretty decent better beef places town cocktail man pretty cool however one balls bigger other,3,T5462JenniferC,15,18,May-18,5-May-18
29,1, Origin Grill,39.0,i dined origin last weekend still remember meal figured i write review everything superb i wagyu exceptional flavour flame grill could achieve while dining companion enjoyed seafood pasta a spoon full proved tasty looked the meringue dessert must too we started one share ordered two pre dinner drinks bar eventful too one creative cocktail lists i ve come across long time the decor venues lovey well thank chef heidi origin team a wonderful night thoroughly enjoyed remembered,5,EmEl79,5,2,Apr-18,27-Apr-18
29,1, Origin Grill,39.0,booked origin grill food excellent we shared chicken salad entree succulent quite large we pork belly cooked perfectly we finished lemon tart fantastic meal great staff pei san lucky meet chef heidi flanagan,5,433craigc,15,4,Apr-18,26-Apr-18
29,1, Origin Grill,40.0,excellent food service sat bar drinks waited table had 1 2 dozen fresh oyster start followed entrees salmon tuna beef served individually flaxseed biscuit we tried black angus 300 days grain fed wahyu beef both juicy beefy cooked perfection unique dining experience good number steaks will back soon friends,5,dasp33,1,1,Apr-18,25-Apr-18
29,1, Origin Grill,40.0,indded awesome dinner tuesday nite although i read review arriving still little mindblogging choose wide varieties selection tq chef kl recommended us full spread we started appetizers 1 2 doz oysters ireland creamy fat delicious next raw tuna seed flat bread avocado jalapeno cream it piqued appetite then octopus charred smoked paprika wished bigger portion though the clam chowder soup came hot tasty we famed snow aged full blood wagyu striploin a4 miso buttered glazed black cod the cod smooth n slide right throat the wagyu beef melted mouth it world the dessert passion fruit swirl pavlova it bit sweet thank goodness brioche donut coffee ice cream good true i polished whole plate 100 recommend food quality best served exceptional team chef kl asst mgr shoban n bubbly pei shan took care needs n importantly explained course us we downed glasses chardonnay savignon blanc n graham 10yrs port it perfect dinner,5,juneloh08,26,11,Apr-18,24-Apr-18
29,1, Origin Grill,40.0,tried tasting platter good portion 2 get try steak different cut origin we well taken care sharmila she gave good recommendation attentive us whole time will definitely come again,5,golferping,1,2,Apr-18,23-Apr-18
29,1, Origin Grill,40.0,the missus birthday eats small loves meats especially beef took chance new steak bar grill i saw pal post pictures march i glad i took trevor s word new steak place rising super star i tell you i eaten good great steaks place rocks it s beef we tomahawk 1 1kg 2 pax s 228 s 198 kg fantastic chef kuan loong knows beef literally waitress pei san personable spends time talk clients this place serves rare high grade wagyu snow beef direct japan wine selection good well s 22 glass merlot australian desserts fruit tart chocolate cakes decent i like chocolate richer taste i definitely coming back more they set lunches 35 45 busy executives want quickie bite,5,Allan T,42,22,Apr-18,23-Apr-18
29,1, Origin Grill,40.0,if looking great meal great service good wine selection look origin grill the menu something everyone great wine list go food our service impeccable thank team server pei san making great lunch give one try enjoy,5,F369NLchrise,393,104,Apr-18,23-Apr-18
29,1, Origin Grill,40.0,tonight night irish grass fed beef cooked perfection sides mushroom beetroot carrot plus salad pomme frites accompanied italian red wine partner beer excellent meal australian lady chef thank we return thank roxy perfect,5,vivianc143,11,4,Apr-18,19-Apr-18
29,1, Origin Grill,40.0,i visiting family singapore wanted check origin reviews they d seen here i unsure first hotel restaurants usually lacklustre i pleasantly surprised we went express lunch menu ridiculously good value 3 courses quality we pea soup salmon gravlax selection spanish meats entree all impressively presented taste follow however star definitely steak cooked perfection donned scrumptious salsa verde then top classic creme brûlée dessert honestly food lip smacking kind tasty recommended service also top notch expected somewhere like shangri la though heidi chef came see meal been unexpected really nice meet face behind food,5,Sam V,1,1,Apr-18,11-Apr-18
29,1, Origin Grill,41.0,hosted south african delegates restaurant ambience food fantastic would especially like thank assistant restaurant manager shoban hospitality great service,5,claudia-africa,2,2,Mar-18,5-Apr-18
29,1, Origin Grill,41.0,had great celebration origin eve birthday close buddies the food great thanks upgrade private room dining bring dining another level pei san really take great care us making sure need thanks wine cake will back again,5,juliehB5673CR,17,8,Mar-18,29-Mar-18
29,1, Origin Grill,41.0,we celebrated husband s 68th birthday sunday whole restaurant 60 guests everything well orchestrated big thank paolo roxanne shoban rest good attentive service food fantastic the mains cod wagyu really well prepared well dishes my guests visibly impressed thank wonderful memorable evening,5,Sally401,197,43,Mar-18,27-Mar-18
29,1, Origin Grill,41.0,it real treat dine origin grill the atmosphere wonderful stylish food sublime wine lovely but all husband i delighted professionalism married genuine warmth welcoming nature team we highly recommend,5,NinaBillLondon,14,1,Mar-18,25-Mar-18
29,1, Origin Grill,41.0,we celebrated cotton wedding anniversary siblings partners place disappointed we shared mains sides end happy bellies full our waiter mr shaban professional humiourious he made sure requests meet checked us ensure fine only four five months old place packed 7pm guests still coming dinner 10 pm last orders 1030 pm basically meat place serve seafood well we left happy planning next visit,5,GLLK54,326,98,Mar-18,25-Mar-18
29,1, Origin Grill,42.0,what refreshing delicious change shangri la we went lunch looking break mainstream restaurants orchard road origin disappoint fantastic food service express lunch special exceptional chef heidi came mingle diners added touch made special afternoon i can t wait come back dinner try amazing food highly recommend must singapore,5,Neety82,13,4,Feb-18,24-Feb-18
29,1, Origin Grill,42.0,friends perth staying shangi la i suggested lunch origin grill since i seen positive write ups local press what great dining experience not express lunch menu great value flavours presentation service matched flavours i experienced taste amazing round more steak although rump today liking there great choice dishes suit anyones taste the octopus starter yum too the atmosphere also good nice meet chef heidi end lunch service her passion high welcoming make sure say hi get chance we definitely go back lunch dinner soon highly recommend anyone thinking visiting same might go back try cocktail bar next time,5,LukeJ04,6,8,Feb-18,23-Feb-18
29,1, Origin Grill,42.0,was missus valentine s day impressed even walking entrance comfortable decor great ambience the food really highlight though everything ate absolutely incredible perfectly cooked perfectly balanced consistently delicious 4 courses chef heidi came meet everyone really brought whole experience life will definitely going back every special occasion on one best full meals ever singapore well done heidi your food magic,5,mlavoo,2,1,Feb-18,16-Feb-18
29,1, Origin Grill,42.0,first visit colleagues origin choose origin location farewell lunch service staff attentive polite food value money esp express lunch 3 course 44 from start came seated service prompt food came time table favourite part course dessert cake day was nice sweet heavy pretty well goes tea coffee slight dissappoinment tea bland teapot use quite big one pax drink other that overall experience make us comeback anytime soon thank paolo paul im sure got right name team,5,e_felisya,35,11,Feb-18,14-Feb-18
29,1, Origin Grill,42.0,the menu pretty extensive probably able find something would like unless vegan vegetarian i recommend restaurant you i went family served attentive friendly staff the portions food reasonably big especially liked steak cod fish and fries yes there beautiful bar right next door head meal want to,5,SarahHeah,9,5,Dec-17,13-Feb-18
